time,q1_des,q1,q1_err,q2_des,q2,q2_err,q3_des,q3,q3_err,q4_des,q4,q4_err,q5_des,q5,q5_err,q6_des,q6,q6_err,q7_des,q7,q7_err,dq1_des,dq1,dq1_err,dq2_des,dq2,dq2_err,dq3_des,dq3,dq3_err,dq4_des,dq4,dq4_err,dq5_des,dq5,dq5_err,dq6_des,dq6,dq6_err,dq7_des,dq7,dq7_err,qddsafe1,qddsafe2,qddsafe3,qddsafe4,qddsafe5,qddsafe6,qddsafe7,tau1,tau2,tau3,tau4,tau5,tau6,tau7
2.845309,-0.080328,-0.006800,-0.073527,-0.204813,-0.620073,0.415261,-0.063314,-0.004217,-0.059098,-1.295981,-2.121965,0.825984,-0.026078,-0.006524,-0.019554,1.081173,1.196444,-0.115271,0.579739,0.743433,-0.163694,-0.167305,-0.031604,-0.135700,-0.037211,1.284635,-1.321847,-0.217673,-0.009204,-0.208469,-0.192255,1.826898,-2.019153,-0.053442,-0.012989,-0.040453,0.160918,-2.351662,2.512580,-0.400703,-0.012025,-0.388678,-0.062630,-0.062423,0.144745,-0.425254,0.029395,0.392779,0.117707,-2.037378,7.945262,-1.752450,8.126520,-0.294779,0.693952,-0.673762
2.849869,-0.082014,-0.006800,-0.075214,-0.205191,-0.620073,0.414883,-0.065497,-0.004217,-0.061281,-1.297937,-2.121965,0.824028,-0.026614,-0.006524,-0.020090,1.082812,1.196444,-0.113631,0.575714,0.743433,-0.167719,-0.167931,-0.031604,-0.136327,-0.037957,1.284635,-1.322592,-0.216198,-0.009204,-0.206994,-0.196686,1.826898,-2.023584,-0.053153,-0.012989,-0.040163,0.165033,-2.351662,2.516696,-0.399523,-0.012025,-0.387499,-0.061914,-0.085762,0.148456,-0.455608,0.028170,0.425296,0.116815,-2.101103,8.000611,-1.819976,8.204655,-0.304888,0.717310,-0.694287
2.855015,-0.082014,-0.006800,-0.075214,-0.205191,-0.620073,0.414883,-0.065497,-0.004217,-0.061281,-1.297937,-2.121965,0.824028,-0.026614,-0.006524,-0.020090,1.082812,1.196444,-0.113631,0.575714,0.743433,-0.167719,-0.167931,-0.031604,-0.136327,-0.037957,1.284635,-1.322592,-0.216198,-0.009204,-0.206994,-0.196686,1.826898,-2.023584,-0.053153,-0.012989,-0.040163,0.165033,-2.351662,2.516696,-0.399523,-0.012025,-0.387499,-0.061914,-0.085762,0.148456,-0.455608,0.028170,0.425296,0.116815,-2.127671,8.095959,-1.843989,8.308961,-0.308689,0.726329,-0.702779
2.860016,-0.083687,-0.006800,-0.076887,-0.205573,-0.620073,0.414501,-0.067639,-0.004217,-0.063423,-1.299916,-2.121965,0.822049,-0.027141,-0.006524,-0.020617,1.084475,1.196444,-0.111969,0.571747,0.743433,-0.171686,-0.168544,-0.031604,-0.136939,-0.038924,1.284635,-1.323560,-0.214704,-0.009204,-0.205500,-0.201365,1.826898,-2.028264,-0.052878,-0.012989,-0.039889,0.169422,-2.351662,2.521084,-0.398366,-0.012025,-0.386341,-0.061207,-0.108827,0.152123,-0.485606,0.026958,0.457433,0.115934,-2.194680,8.158095,-1.914213,8.394565,-0.319232,0.751376,-0.724239
2.864917,-0.083687,-0.006800,-0.076887,-0.205573,-0.620073,0.414501,-0.067639,-0.004217,-0.063423,-1.299916,-2.121965,0.822049,-0.027141,-0.006524,-0.020617,1.084475,1.196444,-0.111969,0.571747,0.743433,-0.171686,-0.168544,-0.031604,-0.136939,-0.038924,1.284635,-1.323560,-0.214704,-0.009204,-0.205500,-0.201365,1.826898,-2.028264,-0.052878,-0.012989,-0.039889,0.169422,-2.351662,2.521084,-0.398366,-0.012025,-0.386341,-0.061207,-0.108827,0.152123,-0.485606,0.026958,0.457433,0.115934,-2.220708,8.249539,-1.937877,8.494639,-0.322963,0.760237,-0.732548
2.869883,-0.085380,-0.006800,-0.078580,-0.205969,-0.620073,0.414104,-0.069785,-0.004217,-0.065568,-1.301960,-2.121965,0.820005,-0.027670,-0.006524,-0.021146,1.086197,1.196444,-0.110246,0.567758,0.743433,-0.175675,-0.169154,-0.031604,-0.137549,-0.040132,1.284635,-1.324767,-0.213160,-0.009204,-0.203956,-0.206387,1.826898,-2.033285,-0.052614,-0.012989,-0.039625,0.174171,-2.351662,2.525834,-0.397208,-0.012025,-0.385183,-0.060493,-0.132087,0.155822,-0.515859,0.025737,0.489842,0.115046,-2.289457,8.309164,-2.009558,8.577974,-0.333738,0.786553,-0.754446
2.875084,-0.085380,-0.006800,-0.078580,-0.205969,-0.620073,0.414104,-0.069785,-0.004217,-0.065568,-1.301960,-2.121965,0.820005,-0.027670,-0.006524,-0.021146,1.086197,1.196444,-0.110246,0.567758,0.743433,-0.175675,-0.169154,-0.031604,-0.137549,-0.040132,1.284635,-1.324767,-0.213160,-0.009204,-0.203956,-0.206387,1.826898,-2.033285,-0.052614,-0.012989,-0.039625,0.174171,-2.351662,2.525834,-0.397208,-0.012025,-0.385183,-0.060493,-0.132087,0.155822,-0.515859,0.025737,0.489842,0.115046,-2.317409,8.405303,-2.035107,8.683229,-0.337752,0.796103,-0.763357
2.879978,-0.087076,-0.006800,-0.080276,-0.206378,-0.620073,0.413696,-0.071911,-0.004217,-0.067694,-1.304053,-2.121965,0.817912,-0.028196,-0.006524,-0.021672,1.087966,1.196444,-0.108477,0.563787,0.743433,-0.179646,-0.169756,-0.031604,-0.138151,-0.041571,1.284635,-1.326206,-0.211581,-0.009204,-0.202377,-0.211702,1.826898,-2.038600,-0.052363,-0.012989,-0.039373,0.179237,-2.351662,2.530900,-0.396061,-0.012025,-0.384036,-0.059781,-0.155310,0.159515,-0.546063,0.024518,0.522199,0.114159,-2.387592,8.462942,-2.107835,8.764772,-0.348705,0.823624,-0.785592
2.885081,-0.087076,-0.006800,-0.080276,-0.206378,-0.620073,0.413696,-0.071911,-0.004217,-0.067694,-1.304053,-2.121965,0.817912,-0.028196,-0.006524,-0.021672,1.087966,1.196444,-0.108477,0.563787,0.743433,-0.179646,-0.169756,-0.031604,-0.138151,-0.041571,1.284635,-1.326206,-0.211581,-0.009204,-0.202377,-0.211702,1.826898,-2.038600,-0.052363,-0.012989,-0.039373,0.179237,-2.351662,2.530900,-0.396061,-0.012025,-0.384036,-0.059781,-0.155310,0.159515,-0.546063,0.024518,0.522199,0.114159,-2.415194,8.555909,-2.133187,8.866598,-0.352675,0.833094,-0.794379
2.889982,-0.088770,-0.006800,-0.081970,-0.206800,-0.620073,0.413274,-0.074010,-0.004217,-0.069793,-1.306189,-2.121965,0.815776,-0.028716,-0.006524,-0.022192,1.089778,1.196444,-0.106666,0.559848,0.743433,-0.183585,-0.170348,-0.031604,-0.138743,-0.043232,1.284635,-1.327868,-0.209974,-0.009204,-0.200770,-0.217290,1.826898,-2.044188,-0.052125,-0.012989,-0.039135,0.184598,-2.351662,2.536261,-0.394928,-0.012025,-0.382903,-0.059073,-0.178412,0.163188,-0.576109,0.023305,0.554387,0.113276,-2.487176,8.613414,-2.207222,8.948394,-0.363856,0.861990,-0.817064
2.895390,-0.088770,-0.006800,-0.081970,-0.206800,-0.620073,0.413274,-0.074010,-0.004217,-0.069793,-1.306189,-2.121965,0.815776,-0.028716,-0.006524,-0.022192,1.089778,1.196444,-0.106666,0.559848,0.743433,-0.183585,-0.170348,-0.031604,-0.138743,-0.043232,1.284635,-1.327868,-0.209974,-0.009204,-0.200770,-0.217290,1.826898,-2.044188,-0.052125,-0.012989,-0.039135,0.184598,-2.351662,2.536261,-0.394928,-0.012025,-0.382903,-0.059073,-0.178412,0.163188,-0.576109,0.023305,0.554387,0.113276,-2.517360,8.712993,-2.235066,9.057514,-0.368202,0.872393,-0.826659
2.900062,-0.090480,-0.006800,-0.083680,-0.207242,-0.620073,0.412831,-0.076106,-0.004217,-0.071890,-1.308396,-2.121965,0.813569,-0.029237,-0.006524,-0.022713,1.091656,1.196444,-0.104787,0.555896,0.743433,-0.187537,-0.170936,-0.031604,-0.139332,-0.045137,1.284635,-1.329772,-0.208320,-0.009204,-0.199116,-0.223216,1.826898,-2.050114,-0.051897,-0.012989,-0.038908,0.190317,-2.351662,2.541979,-0.393798,-0.012025,-0.381773,-0.058360,-0.201660,0.166885,-0.606345,0.022084,0.586779,0.112389,-2.589893,8.763929,-2.309305,9.132822,-0.379441,0.902352,-0.849392
2.904999,-0.090480,-0.006800,-0.083680,-0.207242,-0.620073,0.412831,-0.076106,-0.004217,-0.071890,-1.308396,-2.121965,0.813569,-0.029237,-0.006524,-0.022713,1.091656,1.196444,-0.104787,0.555896,0.743433,-0.187537,-0.170936,-0.031604,-0.139332,-0.045137,1.284635,-1.329772,-0.208320,-0.009204,-0.199116,-0.223216,1.826898,-2.050114,-0.051897,-0.012989,-0.038908,0.190317,-2.351662,2.541979,-0.393798,-0.012025,-0.381773,-0.058360,-0.201660,0.166885,-0.606345,0.022084,0.586779,0.112389,-2.617926,8.854520,-2.335265,9.232146,-0.383482,0.912065,-0.858288
2.910177,-0.092199,-0.006800,-0.085399,-0.207706,-0.620073,0.412367,-0.078189,-0.004217,-0.073972,-1.310667,-2.121965,0.811298,-0.029757,-0.006524,-0.023233,1.093596,1.196444,-0.102847,0.551949,0.743433,-0.191484,-0.171518,-0.031604,-0.139914,-0.047278,1.284635,-1.331913,-0.206627,-0.009204,-0.197423,-0.229453,1.826898,-2.056351,-0.051682,-0.012989,-0.038692,0.196369,-2.351662,2.548031,-0.392674,-0.012025,-0.380649,-0.057646,-0.224941,0.170587,-0.636624,0.020862,0.619217,0.111499,-2.694950,8.912517,-2.413261,9.315912,-0.395340,0.944502,-0.882317
2.915130,-0.092199,-0.006800,-0.085399,-0.207706,-0.620073,0.412367,-0.078189,-0.004217,-0.073972,-1.310667,-2.121965,0.811298,-0.029757,-0.006524,-0.023233,1.093596,1.196444,-0.102847,0.551949,0.743433,-0.191484,-0.171518,-0.031604,-0.139914,-0.047278,1.284635,-1.331913,-0.206627,-0.009204,-0.197423,-0.229453,1.826898,-2.056351,-0.051682,-0.012989,-0.038692,0.196369,-2.351662,2.548031,-0.392674,-0.012025,-0.380649,-0.057646,-0.224941,0.170587,-0.636624,0.020862,0.619217,0.111499,-2.723722,9.003612,-2.440001,9.415847,-0.399492,0.954530,-0.891434
2.920240,-0.093917,-0.006800,-0.087117,-0.208190,-0.620073,0.411884,-0.080246,-0.004217,-0.076030,-1.312993,-2.121965,0.808972,-0.030273,-0.006524,-0.023749,1.095590,1.196444,-0.100853,0.548028,0.743433,-0.195405,-0.172037,-0.031604,-0.140432,-0.049350,1.284635,-1.333985,-0.204974,-0.009204,-0.195770,-0.235560,1.826898,-2.062458,-0.051472,-0.012989,-0.038482,0.202302,-2.351662,2.553964,-0.391506,-0.012025,-0.379481,-0.042909,-0.172286,0.155867,-0.560675,0.021502,0.542799,0.125473,-2.807311,9.114280,-2.533162,9.524465,-0.411143,0.991885,-0.915786
2.926067,-0.093917,-0.006800,-0.087117,-0.208190,-0.620073,0.411884,-0.080246,-0.004217,-0.076030,-1.312993,-2.121965,0.808972,-0.030273,-0.006524,-0.023749,1.095590,1.196444,-0.100853,0.548028,0.743433,-0.195405,-0.172037,-0.031604,-0.140432,-0.049350,1.284635,-1.333985,-0.204974,-0.009204,-0.195770,-0.235560,1.826898,-2.062458,-0.051472,-0.012989,-0.038482,0.202302,-2.351662,2.553964,-0.391506,-0.012025,-0.379481,-0.042909,-0.172286,0.155867,-0.560675,0.021502,0.542799,0.125473,-2.841528,9.220450,-2.565062,9.641015,-0.416085,1.003883,-0.926611
2.930238,-0.095646,-0.006800,-0.088846,-0.208693,-0.620073,0.411381,-0.082297,-0.004217,-0.078080,-1.315385,-2.121965,0.806580,-0.030788,-0.006524,-0.024265,1.097647,1.196444,-0.098797,0.544104,0.743433,-0.199329,-0.172373,-0.031604,-0.140768,-0.050702,1.284635,-1.335338,-0.203510,-0.009204,-0.194306,-0.240650,1.826898,-2.067548,-0.051250,-0.012989,-0.038261,0.207206,-2.351662,2.558868,-0.390154,-0.012025,-0.378129,-0.023999,-0.097168,0.135687,-0.453289,0.022690,0.434174,0.143862,-2.922993,9.331659,-2.659567,9.741592,-0.427104,1.041099,-0.949733
2.935353,-0.095646,-0.006800,-0.088846,-0.208693,-0.620073,0.411381,-0.082297,-0.004217,-0.078080,-1.315385,-2.121965,0.806580,-0.030788,-0.006524,-0.024265,1.097647,1.196444,-0.098797,0.544104,0.743433,-0.199329,-0.172373,-0.031604,-0.140768,-0.050702,1.284635,-1.335338,-0.203510,-0.009204,-0.194306,-0.240650,1.826898,-2.067548,-0.051250,-0.012989,-0.038261,0.207206,-2.351662,2.558868,-0.390154,-0.012025,-0.378129,-0.023999,-0.097168,0.135687,-0.453289,0.022690,0.434174,0.143862,-2.953680,9.425019,-2.688267,9.844162,-0.431540,1.051921,-0.959426
2.939966,-0.097378,-0.006800,-0.090578,-0.209205,-0.620073,0.410868,-0.084334,-0.004217,-0.080118,-1.317823,-2.121965,0.804142,-0.031302,-0.006524,-0.024778,1.099748,1.196444,-0.096695,0.540193,0.743433,-0.203240,-0.172519,-0.031604,-0.140914,-0.051301,1.284635,-1.335936,-0.202249,-0.009204,-0.193045,-0.244663,1.826898,-2.071561,-0.051016,-0.012989,-0.038027,0.211021,-2.351662,2.562683,-0.388617,-0.012025,-0.376592,-0.005080,-0.022016,0.115499,-0.345856,0.023879,0.325501,0.162260,-3.038626,9.544516,-2.786722,9.954996,-0.443076,1.090227,-0.983595
2.945203,-0.097378,-0.006800,-0.090578,-0.209205,-0.620073,0.410868,-0.084334,-0.004217,-0.080118,-1.317823,-2.121965,0.804142,-0.031302,-0.006524,-0.024778,1.099748,1.196444,-0.096695,0.540193,0.743433,-0.203240,-0.172519,-0.031604,-0.140914,-0.051301,1.284635,-1.335936,-0.202249,-0.009204,-0.193045,-0.244663,1.826898,-2.071561,-0.051016,-0.012989,-0.038027,0.211021,-2.351662,2.562683,-0.388617,-0.012025,-0.376592,-0.005080,-0.022016,0.115499,-0.345856,0.023879,0.325501,0.162260,-3.070606,9.639964,-2.816727,10.059952,-0.447703,1.101564,-0.993680
2.950392,-0.099085,-0.006800,-0.092285,-0.209713,-0.620073,0.410360,-0.086331,-0.004217,-0.082114,-1.320259,-2.121965,0.801706,-0.031806,-0.006524,-0.025282,1.101851,1.196444,-0.094593,0.536355,0.743433,-0.207077,-0.172477,-0.031604,-0.140872,-0.051152,1.284635,-1.335788,-0.201204,-0.009204,-0.192000,-0.247562,1.826898,-2.074460,-0.050774,-0.012989,-0.037785,0.213713,-2.351662,2.565375,-0.386921,-0.012025,-0.374896,0.013560,0.052028,0.095608,-0.240006,0.025051,0.218430,0.180386,-3.159322,9.770679,-2.919269,10.184372,-0.459817,1.140854,-1.019032
2.955126,-0.099085,-0.006800,-0.092285,-0.209713,-0.620073,0.410360,-0.086331,-0.004217,-0.082114,-1.320259,-2.121965,0.801706,-0.031806,-0.006524,-0.025282,1.101851,1.196444,-0.094593,0.536355,0.743433,-0.207077,-0.172477,-0.031604,-0.140872,-0.051152,1.284635,-1.335788,-0.201204,-0.009204,-0.192000,-0.247562,1.826898,-2.074460,-0.050774,-0.012989,-0.037785,0.213713,-2.351662,2.565375,-0.386921,-0.012025,-0.374896,0.013560,0.052028,0.095608,-0.240006,0.025051,0.218430,0.180386,-3.188869,9.857276,-2.947081,10.279684,-0.464096,1.151377,-1.028336
2.960765,-0.100865,-0.006800,-0.094065,-0.210237,-0.620073,0.409836,-0.088403,-0.004217,-0.084186,-1.322826,-2.121965,0.799139,-0.032328,-0.006524,-0.025805,1.104067,1.196444,-0.092377,0.532371,0.743433,-0.211062,-0.172236,-0.031604,-0.140632,-0.050217,1.284635,-1.334852,-0.200324,-0.009204,-0.191120,-0.249470,1.826898,-2.076368,-0.050509,-0.012989,-0.037520,0.215391,-2.351662,2.567053,-0.384961,-0.012025,-0.372936,0.033005,0.129270,0.074858,-0.129584,0.026272,0.106733,0.199295,-3.283632,9.998559,-3.057170,10.415662,-0.477085,1.192790,-1.055445
2.965537,-0.100865,-0.006800,-0.094065,-0.210237,-0.620073,0.409836,-0.088403,-0.004217,-0.084186,-1.322826,-2.121965,0.799139,-0.032328,-0.006524,-0.025805,1.104067,1.196444,-0.092377,0.532371,0.743433,-0.211062,-0.172236,-0.031604,-0.140632,-0.050217,1.284635,-1.334852,-0.200324,-0.009204,-0.191120,-0.249470,1.826898,-2.076368,-0.050509,-0.012989,-0.037520,0.215391,-2.351662,2.567053,-0.384961,-0.012025,-0.372936,0.033005,0.129270,0.074858,-0.129584,0.026272,0.106733,0.199295,-3.313214,10.083683,-3.085112,10.509449,-0.481372,1.203369,-1.064747
2.970116,-0.102545,-0.006800,-0.095745,-0.210720,-0.620073,0.409353,-0.090357,-0.004217,-0.086140,-1.325267,-2.121965,0.796698,-0.032820,-0.006524,-0.026297,1.106174,1.196444,-0.090269,0.528620,0.743433,-0.214813,-0.171824,-0.031604,-0.140220,-0.048597,1.284635,-1.333232,-0.199689,-0.009204,-0.190485,-0.250225,1.826898,-2.077123,-0.050247,-0.012989,-0.037257,0.215918,-2.351662,2.567580,-0.382927,-0.012025,-0.370902,0.051403,0.202355,0.055224,-0.025105,0.027429,0.001049,0.217187,-3.400101,10.208678,-3.187766,10.629006,-0.493296,1.241097,-1.089505
2.975107,-0.102545,-0.006800,-0.095745,-0.210720,-0.620073,0.409353,-0.090357,-0.004217,-0.086140,-1.325267,-2.121965,0.796698,-0.032820,-0.006524,-0.026297,1.106174,1.196444,-0.090269,0.528620,0.743433,-0.214813,-0.171824,-0.031604,-0.140220,-0.048597,1.284635,-1.333232,-0.199689,-0.009204,-0.190485,-0.250225,1.826898,-2.077123,-0.050247,-0.012989,-0.037257,0.215918,-2.351662,2.567580,-0.382927,-0.012025,-0.370902,0.051403,0.202355,0.055224,-0.025105,0.027429,0.001049,0.217187,-3.432180,10.299459,-3.218170,10.729125,-0.497950,1.252608,-1.099578
2.980891,-0.104239,-0.006800,-0.097439,-0.211189,-0.620073,0.408884,-0.092326,-0.004217,-0.088109,-1.327737,-2.121965,0.794228,-0.033315,-0.006524,-0.026792,1.108304,1.196444,-0.088139,0.524850,0.743433,-0.218583,-0.171225,-0.031604,-0.139620,-0.046234,1.284635,-1.330870,-0.199241,-0.009204,-0.190037,-0.249952,1.826898,-2.076850,-0.049970,-0.012989,-0.036981,0.215401,-2.351662,2.567063,-0.380693,-0.012025,-0.368668,0.070000,0.276230,0.035379,0.080504,0.028597,-0.105779,0.235272,-3.527417,10.446472,-3.330231,10.872986,-0.511122,1.292829,-1.126921
2.986121,-0.104239,-0.006800,-0.097439,-0.211189,-0.620073,0.408884,-0.092326,-0.004217,-0.088109,-1.327737,-2.121965,0.794228,-0.033315,-0.006524,-0.026792,1.108304,1.196444,-0.088139,0.524850,0.743433,-0.218583,-0.171225,-0.031604,-0.139620,-0.046234,1.284635,-1.330870,-0.199241,-0.009204,-0.190037,-0.249952,1.826898,-2.076850,-0.049970,-0.012989,-0.036981,0.215401,-2.351662,2.567063,-0.380693,-0.012025,-0.368668,0.070000,0.276230,0.035379,0.080504,0.028597,-0.105779,0.235272,-3.561186,10.540497,-3.362352,10.976786,-0.516024,1.304978,-1.137511
2.990231,-0.105963,-0.006800,-0.099163,-0.211641,-0.620073,0.408433,-0.094334,-0.004217,-0.090118,-1.330254,-2.121965,0.791711,-0.033818,-0.006524,-0.027294,1.110471,1.196444,-0.085972,0.521022,0.743433,-0.222411,-0.170476,-0.031604,-0.138872,-0.043324,1.284635,-1.327960,-0.198923,-0.009204,-0.189719,-0.248953,1.826898,-2.075851,-0.049680,-0.012989,-0.036690,0.214156,-2.351662,2.565818,-0.378290,-0.012025,-0.366265,0.070857,0.264593,0.036562,0.067376,0.028390,-0.088823,0.232411,-3.642652,10.597367,-3.452494,11.061437,-0.528482,1.337560,-1.162052
2.995378,-0.105963,-0.006800,-0.099163,-0.211641,-0.620073,0.408433,-0.094334,-0.004217,-0.090118,-1.330254,-2.121965,0.791711,-0.033818,-0.006524,-0.027294,1.110471,1.196444,-0.085972,0.521022,0.743433,-0.222411,-0.170476,-0.031604,-0.138872,-0.043324,1.284635,-1.327960,-0.198923,-0.009204,-0.189719,-0.248953,1.826898,-2.075851,-0.049680,-0.012989,-0.036690,0.214156,-2.351662,2.565818,-0.378290,-0.012025,-0.366265,0.070857,0.264593,0.036562,0.067376,0.028390,-0.088823,0.232411,-3.675428,10.687187,-3.483791,11.160691,-0.533245,1.349379,-1.172318
2.999929,-0.107675,-0.006800,-0.100875,-0.212064,-0.620073,0.408009,-0.096334,-0.004217,-0.092117,-1.332757,-2.121965,0.789208,-0.034316,-0.006524,-0.027793,1.112623,1.196444,-0.083820,0.517226,0.743433,-0.226207,-0.169823,-0.031604,-0.138219,-0.041029,1.284635,-1.325664,-0.198473,-0.009204,-0.189269,-0.248770,1.826898,-2.075668,-0.049400,-0.012989,-0.036411,0.213794,-2.351662,2.565456,-0.376041,-0.012025,-0.364016,0.058935,0.191647,0.052853,-0.030937,0.027197,0.016878,0.214533,-3.758223,10.708974,-3.567652,11.234270,-0.546754,1.381537,-1.198314
3.005011,-0.107675,-0.006800,-0.100875,-0.212064,-0.620073,0.408009,-0.096334,-0.004217,-0.092117,-1.332757,-2.121965,0.789208,-0.034316,-0.006524,-0.027793,1.112623,1.196444,-0.083820,0.517226,0.743433,-0.226207,-0.169823,-0.031604,-0.138219,-0.041029,1.284635,-1.325664,-0.198473,-0.009204,-0.189269,-0.248770,1.826898,-2.075668,-0.049400,-0.012989,-0.036411,0.213794,-2.351662,2.565456,-0.376041,-0.012025,-0.364016,0.058935,0.191647,0.052853,-0.030937,0.027197,0.016878,0.214533,-3.792312,10.800936,-3.600318,11.335975,-0.551712,1.393863,-1.208978
3.010311,-0.109349,-0.006800,-0.102549,-0.212461,-0.620073,0.407612,-0.098290,-0.004217,-0.094074,-1.335216,-2.121965,0.786749,-0.034803,-0.006524,-0.028279,1.114736,1.196444,-0.081707,0.513524,0.743433,-0.229908,-0.169299,-0.031604,-0.137695,-0.039490,1.284635,-1.324125,-0.197873,-0.009204,-0.188669,-0.249551,1.826898,-2.076449,-0.049137,-0.012989,-0.036148,0.214472,-2.351662,2.566134,-0.374010,-0.012025,-0.361985,0.047240,0.120089,0.068834,-0.127378,0.026027,0.120567,0.196995,-3.879506,10.832574,-3.687898,11.418548,-0.565794,1.428599,-1.236254
3.015428,-0.109349,-0.006800,-0.102549,-0.212461,-0.620073,0.407612,-0.098290,-0.004217,-0.094074,-1.335216,-2.121965,0.786749,-0.034803,-0.006524,-0.028279,1.114736,1.196444,-0.081707,0.513524,0.743433,-0.229908,-0.169299,-0.031604,-0.137695,-0.039490,1.284635,-1.324125,-0.197873,-0.009204,-0.188669,-0.249551,1.826898,-2.076449,-0.049137,-0.012989,-0.036148,0.214472,-2.351662,2.566134,-0.374010,-0.012025,-0.361985,0.047240,0.120089,0.068834,-0.127378,0.026027,0.120567,0.196995,-3.914577,10.925739,-3.721611,11.521658,-0.570898,1.441320,-1.247211
3.020012,-0.111048,-0.006800,-0.104248,-0.212853,-0.620073,0.407220,-0.100276,-0.004217,-0.096059,-1.337733,-2.121965,0.784232,-0.035295,-0.006524,-0.028772,1.116900,1.196444,-0.079543,0.509774,0.743433,-0.233658,-0.168884,-0.031604,-0.137280,-0.038649,1.284635,-1.323284,-0.197099,-0.009204,-0.187895,-0.251325,1.826898,-2.078223,-0.048882,-0.012989,-0.035892,0.216215,-2.351662,2.567877,-0.372119,-0.012025,-0.360094,0.035330,0.047218,0.085108,-0.225589,0.024835,0.226159,0.179135,-3.999684,10.941849,-3.806701,11.587174,-0.584656,1.476551,-1.273734
3.025849,-0.111048,-0.006800,-0.104248,-0.212853,-0.620073,0.407220,-0.100276,-0.004217,-0.096059,-1.337733,-2.121965,0.784232,-0.035295,-0.006524,-0.028772,1.116900,1.196444,-0.079543,0.509774,0.743433,-0.233658,-0.168884,-0.031604,-0.137280,-0.038649,1.284635,-1.323284,-0.197099,-0.009204,-0.187895,-0.251325,1.826898,-2.078223,-0.048882,-0.012989,-0.035892,0.216215,-2.351662,2.567877,-0.372119,-0.012025,-0.360094,0.035330,0.047218,0.085108,-0.225589,0.024835,0.226159,0.179135,-4.040029,11.047360,-3.845596,11.704024,-0.590531,1.491243,-1.286323
3.030588,-0.112729,-0.006800,-0.105929,-0.213237,-0.620073,0.406836,-0.102235,-0.004217,-0.098018,-1.340249,-2.121965,0.781716,-0.035781,-0.006524,-0.029257,1.119067,1.196444,-0.077377,0.506076,0.743433,-0.237357,-0.168591,-0.031604,-0.136987,-0.038538,1.284635,-1.323174,-0.196171,-0.009204,-0.186967,-0.254057,1.826898,-2.080955,-0.048640,-0.012989,-0.035651,0.218989,-2.351662,2.570651,-0.370423,-0.012025,-0.358398,0.023529,-0.024989,0.101234,-0.322905,0.023654,0.330789,0.161438,-4.127202,11.064059,-3.931959,11.769264,-0.604524,1.528531,-1.313383
3.035420,-0.112729,-0.006800,-0.105929,-0.213237,-0.620073,0.406836,-0.102235,-0.004217,-0.098018,-1.340249,-2.121965,0.781716,-0.035781,-0.006524,-0.029257,1.119067,1.196444,-0.077377,0.506076,0.743433,-0.237357,-0.168591,-0.031604,-0.136987,-0.038538,1.284635,-1.323174,-0.196171,-0.009204,-0.186967,-0.254057,1.826898,-2.080955,-0.048640,-0.012989,-0.035651,0.218989,-2.351662,2.570651,-0.370423,-0.012025,-0.358398,0.023529,-0.024989,0.101234,-0.322905,0.023654,0.330789,0.161438,-4.161156,11.151491,-3.964777,11.866150,-0.609471,1.540952,-1.323965
3.040046,-0.114451,-0.006800,-0.107650,-0.213633,-0.620073,0.406440,-0.104233,-0.004217,-0.100017,-1.342863,-2.121965,0.779102,-0.036277,-0.006524,-0.029753,1.121323,1.196444,-0.075120,0.502300,0.743433,-0.241133,-0.168413,-0.031604,-0.136808,-0.039172,1.284635,-1.323807,-0.195052,-0.009204,-0.185848,-0.257866,1.826898,-2.084764,-0.048405,-0.012989,-0.035415,0.222917,-2.351662,2.574579,-0.368866,-0.012025,-0.356841,0.011424,-0.099054,0.117775,-0.422725,0.022443,0.438111,0.143286,-4.249427,11.158690,-4.051367,11.921820,-0.623595,1.580320,-1.351249
3.045207,-0.114451,-0.006800,-0.107650,-0.213633,-0.620073,0.406440,-0.104233,-0.004217,-0.100017,-1.342863,-2.121965,0.779102,-0.036277,-0.006524,-0.029753,1.121323,1.196444,-0.075120,0.502300,0.743433,-0.241133,-0.168413,-0.031604,-0.136808,-0.039172,1.284635,-1.323807,-0.195052,-0.009204,-0.185848,-0.257866,1.826898,-2.084764,-0.048405,-0.012989,-0.035415,0.222917,-2.351662,2.574579,-0.368866,-0.012025,-0.356841,0.011424,-0.099054,0.117775,-0.422725,0.022443,0.438111,0.143286,-4.285971,11.251298,-4.086768,12.024498,-0.628921,1.593760,-1.362622
3.050196,-0.116096,-0.006800,-0.109296,-0.214022,-0.620073,0.406051,-0.106134,-0.004217,-0.101917,-1.345406,-2.121965,0.776559,-0.036749,-0.006524,-0.030225,1.123525,1.196444,-0.072919,0.498701,0.743433,-0.244732,-0.168358,-0.031604,-0.136753,-0.040486,1.284635,-1.325122,-0.193824,-0.009204,-0.184620,-0.262465,1.826898,-2.089363,-0.048191,-0.012989,-0.035202,0.227701,-2.351662,2.579363,-0.367550,-0.012025,-0.355526,-0.000156,-0.169907,0.133599,-0.518217,0.021284,0.540779,0.125921,-4.377366,11.268585,-4.175361,12.089336,-0.643380,1.635605,-1.390769
